aliMallSeller,anony,appendComment,attributes,auctionSku,buyCount,carServiceLocation,cmsSource,displayRatePic,displayRateSum,displayUserLink,displayUserNick,displayUserNumId,displayUserRateLink,dsr,fromMall,fromMemory,id,pics,position,rateContent,rateDate,reply,serviceRateContent,tamllSweetLevel,tmallSweetPic,useful,userIdEncryption,userInfo,userVipLevel,userVipPic
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_3.gif,80,,g***x,,,0,true,0,239669777866,,,服务很周到，购物袋发票均齐全。衣服质量很好，儿子应该喜欢。,2015-04-21 14:37:11,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:XL,0,,天猫,b_blue_1.gif,283,,z***6,,,0,true,0,239666833842,,,官方品质，值得信赖！速度超快，发新疆三天就到了,2015-04-21 14:04:47,,,3,tmall-grade-t3-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_5.gif,238,,x***3,,,0,true,0,239742350099,,,nice,2015-04-21 13:42:18,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_1.gif,280,,a***y,,,0,true,0,239763648720,,,衣服还可以，就是有点贵,2015-04-21 10:40:12,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,,0,,螃***糕,,,0,true,0,239574943141,,,愉快的购物体验。包装相当给力，快递迅速，发票标签齐全。100厘米的胸围，L号正好合适。,2015-04-21 09:10:45,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:2XL,0,,天猫,b_red_3.gif,43,,y***8,,,0,true,0,239789226039,,,好   等追加。,2015-04-21 09:08:57,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_5.gif,157,,t***9,,,0,true,0,239825318621,,,他说咯吱窝那里比较紧  其他还好,2015-04-21 09:06:07,,,0,,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_4.gif,149,,小***瘾,,,0,true,0,239788986043,,,哥哥说很不错 赞一个 ?,2015-04-21 09:04:38,,,2,tmall-grade-t2-18.png,true,,,0,
false,false,,,颜色分类:021麻灰/ (黑);尺码:L,0,,天猫,b_red_3.gif,57,,大***躯,,,0,true,0,239805350739,,,贵就一个字,2015-04-21 02:30:41,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:S,0,,天猫,b_blue_1.gif,335,,y***m,,,0,true,0,239656484997,,,包装的很好 ！物流很给力 隔天就到,2015-04-20 23:32:55,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:XL,0,,天猫,b_red_5.gif,224,,y***1,,,0,true,0,239553458753,,,还不错,2015-04-20 22:51:41,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:L,0,,天猫,b_red_3.gif,90,,t***爷,,,0,true,0,239826512180,,,发货很快。东西很好。,2015-04-20 22:30:15,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:2XL,0,,天猫,,3,,k***o,,,0,true,0,239737171909,,,衣服很舒服，我很满意,2015-04-20 21:41:43,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_blue_1.gif,264,,j***o,,,0,true,0,239619448210,,,不错 很合身,2015-04-20 21:08:19,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:L,0,,天猫,b_red_3.gif,78,,b***豆,,,0,true,0,239564447222,,,孩子非常喜欢，质量很好！客服推荐的尺寸很准确！,2015-04-20 21:00:02,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_1.gif,5,,金***l,,,0,true,0,239494147091,,,?,2015-04-20 20:17:47,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,,1,,乐***区,,,0,true,0,239781379570,,,好纠结过分,2015-04-20 19:20:39,,,0,,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_1.gif,7,,t***7,,,0,true,0,239808524901,,,不错,2015-04-20 18:50:22,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:M,0,,天猫,b_blue_1.gif,412,,撬***么,,,0,true,0,239527807566,,,肩膀宽了真不好买衣服...挺紧的,2015-04-20 17:45:38,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:L,0,,天猫,b_red_2.gif,13,,年***r,,,0,true,0,239714861659,,,太紧身了，质量倒是不错，只是有点贵，有色差，下身太长了，我的腰杆没那么长,2015-04-20 16:59:11,,,1,tmall-grade-t1-18.png,true,,身高:175cm;体重:70kg,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_2.gif,37,,z***n,,,0,true,0,239647502343,,,真活,2015-04-20 16:56:01,,,1,tmall-grade-t1-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_1.gif,10,,m***1,,,0,true,0,239683591422,,,物流给力，商品合身,2015-04-20 15:54:39,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,239614561720|2015-05-02 08:17:43|洗了一次感觉领口宽了，怎么回事儿，倒是不影响运动，就是不美观了|11||,,颜色分类:021麻灰/ (黑);尺码:2XL,0,,天猫,,0,,秦***博,,,0,true,0,239614561720,,,本人190倒三角，不方便带图，自己脑补吧，货肯定没问题！,2015-04-20 15:12:23,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,,0,,秦***博,,,0,true,0,239614561719,,,这个送朋友的，他个子低穿着不好看，哈哈哈哈哈哈哈哈,2015-04-20 15:12:23,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_2.gif,37,,崔***晋,,,0,true,0,239530293602,,,发货和物流都比较快，质量也尚可，只是稍许有些异味，需要洗干净。总体还可以吧,2015-04-20 14:30:50,,,2,tmall-grade-t2-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_4.gif,103,,逛***孩,,,0,true,0,239540104692,,,衣服很好，客服推荐的码子很合适，下次还会来,2015-04-20 12:46:12,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_2.gif,12,,魔***狂,,,0,true,0,239465244719,,,衣服差不多，就是太长，还有店家回复太慢。,2015-04-20 12:41:04,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_1.gif,316,,叫***吗,,,0,true,0,239755891433,,,好,2015-04-20 12:25:26,,,3,tmall-grade-t3-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_3.gif,45,,梦***上,,,0,true,0,239450316668,,,衣服很好，穿上很舒服，物流太快了，哈哈,2015-04-20 12:16:52,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:S,0,,天猫,b_red_4.gif,127,,赵***0,,,0,true,0,239628042998,,,送货很快，质量很不错。我一米七三，体重57公斤，穿s的略长，非常贴身有些紧。,2015-04-20 11:43:49,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:S,0,,天猫,b_blue_1.gif,468,,l***8,,,0,true,0,239443647896,,,第二次购买，好评,2015-04-20 11:03:55,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_blue_1.gif,261,,天***9,,,0,true,0,239639694032,,,不错哦！儿子喜欢,2015-04-20 10:50:24,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:2XL,0,,天猫,b_blue_1.gif,272,,a***r,,,0,true,0,239696227759,,,客服帮选的大小，合身。速度很快,2015-04-20 10:24:29,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:M,0,,天猫,b_blue_1.gif,277,,宁***8,,,0,true,0,239645921014,,,不错，儿子喜欢，穿着很合身,2015-04-20 09:06:48,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_1.gif,8,,樱***雨,,,0,true,0,239668781667,,,吸湿排汗保暖 效果杠杠的,2015-04-20 08:42:07,,,1,tmall-grade-t1-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:2XL,0,,天猫,b_red_5.gif,233,,小***2,,,0,true,0,239685334934,,,物流很快，质量很好,2015-04-20 07:52:44,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_4.gif,100,,d***0,,,0,true,0,239590238206,,,衣服很满意，东西很满意,2015-04-19 23:18:22,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_3.gif,54,,y***0,,,0,true,0,239656039145,,,物流很快，衣服穿上很舒服，也很显身材，五星赞,2015-04-19 22:59:41,,服务周到，给推荐的尺码正正好,1,tmall-grade-t1-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:L,0,,天猫,b_blue_1.gif,395,,h***y,,,0,true,0,239431186856,,,非常紧身，其它都很好，就是漏点太明显,2015-04-19 22:52:27,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_3.gif,67,,c***7,,,0,true,0,239537224042,,,推荐的L号，本人骨架小，选择的M号，很合身。卖家很专业，发票是在信封装好一并邮寄的。应该是正品。唯独就是感觉右边腋窝有点夹，摩擦的不舒服，左边没问题，不知道是什么原因。另外物流简直慢到爆,2015-04-19 20:24:10,,,2,tmall-grade-t2-18.png,true,,身高:178cm;体重:130kg,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_1.gif,345,,t***1,,,0,true,0,239541432397,,,挺好的。,2015-04-19 17:01:58,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:L,0,,天猫,b_red_5.gif,200,,s***5,,,0,true,0,239561873505,,,很赞,2015-04-19 16:42:05,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_5.gif,169,,欢***4,,,0,true,0,239624266420,,,挺好的,2015-04-19 15:53:42,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_1.gif,261,,l***4,,,0,true,0,239440655132,,,上衣有点长啊，盖着大半臀部，自己也没法改短，好郁闷啊,2015-04-19 15:38:41,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:S,0,,天猫,b_red_2.gif,20,,个***滴,,,0,true,0,239566506950,,,衣服很好，很棒~~,2015-04-19 15:33:55,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_blue_1.gif,308,,z***3,,,0,true,0,239508779299,,,孩子穿着挺合适的,2015-04-19 14:32:42,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:413浅漆蓝/(动力蓝);尺码:2XL,0,,天猫,,1,,r***雪,,,0,true,0,239569598077,,,还行,2015-04-19 13:07:26,,,0,,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:L,0,,天猫,b_red_5.gif,160,,g***7,,,0,true,0,239405941844,,,就是味道有点大，别的都挺好,2015-04-19 12:46:18,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_5.gif,209,,q***7,,,0,true,0,239405359450,,,帮朋友买的 他很满意啊不错,2015-04-19 12:38:52,,,0,,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:L,0,,天猫,b_red_2.gif,26,,小***徒,,,0,true,0,239605011911,,,老顾客了，旗舰店没的说,2015-04-19 12:20:32,,,1,tmall-grade-t1-18.png,true,,,0,
false,false,,,颜色分类:405复古蓝/(岛绿);尺码:L,0,,天猫,b_red_4.gif,137,,w***2,,,0,true,0,239508430535,"//img.alicdn.com/bao/uploaded/i3/11463076678486054/TB2ppYNcpXXXXX_XpXXXXXXXXXX_!!1886671463-0-rate.jpg,//img.alicdn.com/bao/uploaded/i3/11463076765660673/TB2cRDOcpXXXXcUXXXXXXXXXXXX_!!1886671463-0-rate.jpg",,一收到就迫不及待的试穿，第一次买耐克的衣服，布料穿起来很舒服，显身材，以后买衣服就选这了，好评！,2015-04-19 10:42:49,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_2.gif,13,,波***萌,,,0,true,0,239406063561,,,根据客服推荐的很合适，客服态度也很NICE！下午下的单，隔天早上就到了，快递也很NICE！,2015-04-19 10:34:53,,,0,,true,,,0,
false,false,,,颜色分类:405复古蓝/(岛绿);尺码:M,0,,天猫,b_red_3.gif,48,,t***8,,,0,true,0,239406310136,,,面料很棒。手感很好。包装精美。非\n常满意。下摆略长。可以塞裤子里。175，75kg。L。,2015-04-19 09:40:27,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:S,0,,天猫,,2,,星***翔,,,0,true,0,239580032869,,,一开始以为衣服小了，后来发现紧身衣就是这样的，质量很好很有弹性，客服态度很好。好评！,2015-04-18 22:59:40,,,0,,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:M,0,,天猫,b_red_5.gif,240,,雅***0,,,0,true,0,239544106775,,,不错弟弟说是正品,2015-04-18 22:58:47,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_4.gif,120,,纯***y,,,0,true,0,239506699111,,,挺不错,2015-04-18 21:28:59,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:S,0,,天猫,b_red_4.gif,101,,i***i,,,0,true,0,239592202180,,,是正品，不错！,2015-04-18 21:16:14,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_5.gif,231,,z***1,,,0,true,0,239345417549,,,宝贝很满意，下午还穿去了健身。下次还会再来,2015-04-18 20:34:52,,,3,tmall-grade-t3-18.png,true,,身高:172cm;体重:70kg,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:S,0,,天猫,b_red_5.gif,221,,z***0,,,0,true,0,239599891606,,,太修身，适合肌肉发达的朋友穿。,2015-04-18 20:09:28,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:L,0,,天猫,b_red_3.gif,70,,春***0,,,0,true,0,239562087113,,,官方店的专业真正没话说，说句实在话像贴身穿的pro真的要到官方店买，才有保障，现在高仿的实在太多，常看到天猫有些店卖的有人评论味道比较大，试问正品哪会来那些莫名其妙的味道～,2015-04-18 19:19:53,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_2.gif,29,,学***1,,,0,true,0,239413487018,,,还可以,2015-04-18 19:10:56,,,2,tmall-grade-t2-18.png,true,,身高:171cm;体重:66kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:S,0,,天猫,b_red_5.gif,214,,t***t,,,0,true,0,239359977005,,,真快，，，，,2015-04-18 18:59:56,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:M,0,,天猫,b_red_3.gif,54,,文***白,,,0,true,0,239581910955,,,挺不错的，,2015-04-18 18:52:21,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_5.gif,202,,b***z,,,0,true,0,239554285697,,,衣服相当0k，穿着贴身舒服，绝对正品。用的还是顺丰快递，1天就收货了。?店家如果下次有活动优惠就更好了。,2015-04-18 17:13:12,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_blue_1.gif,358,,t***0,,,0,true,0,239403720644,,,很不错的衣服，很满意哦，以后还会在你家买的，希望以后快递能快点，其他没有什么！,2015-04-18 17:10:47,,,3,tmall-grade-t3-18.png,true,,,0,
false,false,,,颜色分类:021麻灰/ (黑);尺码:S,0,,天猫,b_red_3.gif,49,,蓝***团,,,0,true,0,239438027374,,,东西到了，感觉物流真快，衣服也不错，唯一遗憾的就是衣服有些长，其他都不错，可以，好。,2015-04-18 12:02:16,,,2,tmall-grade-t2-18.png,true,,,0,
false,false,,,颜色分类:405复古蓝/(岛绿);尺码:2XL,0,,天猫,b_red_4.gif,144,,m***9,,,0,true,0,239416596822,,,正品无疑，就是太长了！,2015-04-18 11:31:43,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:2XL,0,,天猫,b_red_5.gif,151,,亲***嘴,,,0,true,0,239393893332,,,质量不错。第二次买了,2015-04-18 10:06:47,,,3,tmall-grade-t3-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:2XL,0,,天猫,,2,,e***o,,,0,true,0,239369375350,,,很好，就是有点味道，总体满分,2015-04-18 02:13:04,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_2.gif,40,,路***1,,,0,true,0,239379829248,,,客服推荐的尺码正合适，不过比实体店贵了一点,2015-04-17 23:26:58,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_5.gif,167,,张***1,,,0,true,0,239378021392,,,就不上图了，衣服很不错，下摆确实有些长，但是没影响，就是这样的设计，有发票。是正品，包装好，没有因为就是一件衣服而简陋包装。发票还是特意一个拉袋子。还有一个耐克兜。不错的。,2015-04-17 23:12:40,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_3.gif,44,,k***铭,,,0,true,0,239559718663,,,NICE啊!,2015-04-17 20:56:41,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_3.gif,73,,m***1,,,0,true,0,239543411585,,,不错，稍微有点紧，不过穿穿应该就可以了,2015-04-17 20:14:11,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_2.gif,35,,r***7,,,0,true,0,239482845648,,,手感不错，弹性也可以，看起来是正品,2015-04-17 18:40:53,,,2,tmall-grade-t2-18.png,true,,身高:177cm;体重:67kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_blue_1.gif,337,,z***0,,,0,true,0,239298207151,,,很好啊，和店里一模一样的，很合体，塑性效果不错,2015-04-17 18:09:46,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_3.gif,42,,y***9,,,0,true,0,239475584819,,,挺不错的，包装很正规看着，衣服也不错，184  76kg穿xl合适，顺风快递很快,2015-04-17 17:12:39,,,1,tmall-grade-t1-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_2.gif,15,,b***7,,,0,true,0,239272805945,,,很合身，适合健身,2015-04-17 15:20:58,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:L,0,,天猫,b_red_4.gif,115,,幻***t,,,0,true,0,239395659042,,,质量不错,2015-04-17 15:11:36,,,2,tmall-grade-t2-18.png,true,,身高:180cm;体重:72kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_4.gif,115,,幻***t,,,0,true,0,239395659041,,,质量很不错,2015-04-17 15:11:36,,,2,tmall-grade-t2-18.png,true,,身高:170cm;体重:75kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_4.gif,94,,蔡***1,,,0,true,0,239425389937,,,喜欢好评,2015-04-17 14:37:46,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:S,0,,天猫,b_red_3.gif,66,,是***y,,,0,true,0,239525120251,,,很好！穿上特别舒服！下摆也没有担心的那么长,2015-04-17 14:08:55,,,2,tmall-grade-t2-18.png,true,,,0,
false,false,,,颜色分类:413浅漆蓝/(动力蓝);尺码:2XL,0,,天猫,b_red_2.gif,29,,闪***磋,,,0,true,0,239301493452,"//img.alicdn.com/bao/uploaded/i2/17034076353230357/TB2alDwcpXXXXXVXXXXXXXXXXXX_!!2066347034-0-rate.jpg,//img.alicdn.com/bao/uploaded/i2/17034076438724889/TB2fE_wcpXXXXXlXXXXXXXXXXXX_!!2066347034-0-rate.jpg,//img.alicdn.com/bao/uploaded/i3/17034076565523083/TB2UZPncpXXXXaFXpXXXXXXXXXX_!!2066347034-0-rate.jpg,//img.alicdn.com/bao/uploaded/i4/17034090725584138/TB2MljucpXXXXaMXXXXXXXXXXXX_!!2066347034-0-rate.jpg",,绝对正品。。手感很好，顺丰又给力。还有发票也寄过来。下次还来。不多说上图,2015-04-17 12:52:24,,,0,,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_5.gif,153,,采***汐,,,0,true,0,239325477230,,,绝对百分百正品，质感，带的发票，真的很棒，很愉快的购物，客服都超级细心,2015-04-17 12:31:47,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_2.gif,15,,x***4,,,0,true,0,239469075848,,,挺好的，满分，就是自己身材不太好,2015-04-17 12:25:53,,,2,tmall-grade-t2-18.png,true,,身高:178cm;体重:72kg,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:XL,0,,天猫,b_red_4.gif,138,,z***4,,,0,true,0,239339432077,,,正品，,2015-04-17 12:12:07,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:L,0,,天猫,b_blue_2.gif,980,,x***4,,,0,true,0,239223455972,,,很好看,2015-04-17 11:56:11,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,239303208934|2015-05-20 11:10:02|穿着有型布料舒服|33|//img.alicdn.com/bao/uploaded/i4/10465080739146701/TB24kGLcVXXXXXpXpXXXXXXXXXX_!!1729890465-0-rate.jpg|,,颜色分类:405复古蓝/(岛绿);尺码:M,0,,天猫,b_red_4.gif,140,,封***4,,,0,true,0,239303208934,//img.alicdn.com/bao/uploaded/i4/10465078020299745/TB2WWPpcpXXXXcIXXXXXXXXXXXX_!!1729890465-0-rate.jpg,,发票什么的齐全 是正品没错 但是这色差 唉 凑合这穿,2015-04-17 11:00:10,,,2,tmall-grade-t2-18.png,true,,身高:177cm,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_3.gif,77,,购***9,,,0,true,0,239502387226,,,好，穿了两天吸水能力好强,2015-04-17 10:57:00,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_2.gif,28,,q***9,,,0,true,0,239340008382,,,舒服，推荐买小姨妈,2015-04-17 08:04:41,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:405复古蓝/(岛绿);尺码:XL,0,,天猫,b_red_5.gif,213,,l***x,,,0,true,0,239317947202,,,穿着锻炼中，感觉不错,2015-04-17 06:57:34,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:L,0,,天猫,b_red_4.gif,124,,黑***士,,,0,true,0,239237020569,,,不错,2015-04-17 01:12:30,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_4.gif,124,,黑***士,,,0,true,0,239237020567,,,不错 特意试穿了 好,2015-04-17 01:12:30,,不错,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_2.gif,12,,g***7,,,0,true,0,239299822870,,,快递很给力，第2天就到货了，衣服穿起来也很舒服，发票包装也很正规，很喜欢，,2015-04-17 00:32:32,,,2,tmall-grade-t2-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:M,0,,天猫,b_red_3.gif,82,,q***9,,,0,true,0,239186979009,,,很满意，正品,2015-04-16 23:32:00,,,0,,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:2XL,0,,天猫,b_blue_2.gif,590,,六***体,,,0,true,0,239354455909,,,本地没有XXL号的，只有XL号的。特意在这里买的XXL号，很好。\n就是腰部松了点，肩膀胸背紧绷度很合适\n快递也快！当天中午拍下，第二天中午就到货了！,2015-04-16 23:27:53,,不错！！,3,tmall-grade-t3-18.png,true,,身高:179cm;体重:77kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_4.gif,116,,a***6,,,0,true,0,239293704562,,,zhiliangbucuo,2015-04-16 22:43:54,,,2,tmall-grade-t2-18.png,true,,身高:175cm;体重:65kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:M,0,,天猫,b_red_5.gif,169,,轩***逸,,,0,true,0,239229602979,,,非常棒！！！good~,2015-04-16 22:28:22,,棒,3,tmall-grade-t3-18.png,true,,身高:171cm;体重:63kg,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_red_2.gif,37,,r***7,,,0,true,0,239357009341,,,还不错，就是不知道是不正品？,2015-04-16 21:36:51,,,3,tmall-grade-t3-18.png,true,,,0,
false,false,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_5.gif,245,,n***l,,,0,true,0,239262763803,,,紧身。。好,2015-04-16 21:31:06,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:021麻灰/ (黑);尺码:L,0,,天猫,b_blue_1.gif,382,,l***5,,,0,true,0,239477382699,,,衣服很好，大小合适，很凸显身材。本人身高181，体重67kg，穿L正好，给大家做参考。顺丰速度很快，两天就到了。,2015-04-16 21:14:34,,,4,tmall-grade-t4-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:XL,0,,天猫,b_blue_2.gif,579,,r***2,,,0,true,0,239336862235,,,很酷很舒服，顺丰太给力了，昨天下单，今天就到货，太强了。,2015-04-16 20:13:05,,,3,tmall-grade-t3-18.png,true,,,0,
false,true,,,颜色分类:010黑/ (冷灰);尺码:L,0,,天猫,b_red_4.gif,93,,s***士,,,0,true,0,239364324340,,,挺合身，透气性也不错，就是腋下设计的紧,2015-04-16 18:57:43,,,3,tmall-grade-t3-18.png,true,,,0,
